V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,class
0.271354,1,0.464583,0.387682,0.224251,0.899999,0.413021,0.0265302,0.415919,158.787,158.744,145.245,23.5717,21.4905,20.0906,-0.140657,-0.147246,-0.886194,82.6367,-1.4219,3.98981,4.5724,1.52365,4.76372,-0.514241,-1.90358,0.446336,39
0.599091,1,0.691667,0.513057,0.699353,0.974088,0.613603,0.013823,0.133844,141.796,139.895,138.77,11.5115,11.3965,11.5053,0.351582,0.384762,0.461827,78.9642,0.281659,0.500141,2.58057,0.573134,0.760842,-0.29944,0.481184,-0.173297,85
0.0379051,0.275,0.252083,0.100042,0.290082,0.216819,0.200944,0.0499237,0.45321,186.531,179.727,185.07,22.5921,23.3423,23.5703,-0.252566,-0.586603,-0.881555,87.3804,1.79639,-0.943107,4.62415,1.43358,1.97768,-1.53574,6.43501,0.242918,57
0.00875,0.129167,0.09375,0.0547154,0.717387,0.116207,0.0776538,0.111607,0.277419,60.6689,64.7545,61.9435,31.8506,27.3118,22.1649,1.84909,1.93538,2.19058,55.85,-2.32164,0.347942,9.10738,1.4611,3.53964,1.35971,0.244133,0.962674,67
0.0365625,0.308333,0.241667,0.662062,0.907041,0.246685,0.196943,0.0546059,0.50932,77.0361,67.0241,53.7241,18.5781,16.937,14.3099,0.10907,0.287691,0.277731,58.2138,1.08622,8.51699,6.25597,1.83865,4.1875,-0.146721,0.28977,0.0838341,30
0.109213,0.375,0.49375,0.87757,0.748586,0.26851,0.492056,0.0354493,0.410158,233.004,223.705,205.763,21.4093,22.3256,25.165,-3.19712,-3.04156,-2.9743,95.0012,-0.0461887,4.86246,4.30861,0.610792,2.07733,-4.32397,-4.95979,8.14996,39
0.0200347,0.55625,0.108333,0.77716,0.300173,0.549903,0.0701477,0.160312,0.667531,146.253,149.49,145.429,32.5595,32.35,33.6357,0.064202,0.717587,0.737493,80.4023,-1.09047,1.10664,6.73422,3.53822,4.79326,0.0829716,-1.62547,-1.01924,46
0.390064,1,0.454167,0.526231,0.197848,1.01091,0.400765,0.0166016,0.141144,95.3179,126.825,179.537,9.99558,10.5451,8.02938,0.663224,0.26138,-0.327721,75.1335,-0.790524,-18.3183,2.48421,0.612587,1.73294,0.210035,0.02799,2.09223,78
0.237181,1,0.278125,0.515793,0.120876,1.00148,0.241512,0.0305784,0.147214,237.847,235.83,232.218,11.0875,10.8077,10.5531,-0.617194,-0.554408,-0.281382,97.0175,0.0163306,0.907057,1.734,0.371508,0.97099,-0.606579,0.216081,-0.874392,77
0.0537268,0.26875,0.45,0.0992817,0.142369,0.233666,0.332394,0.0468548,0.555747,167.36,154.179,139.245,7.8436,8.86058,10.2174,-0.366476,-0.322111,-0.186591,82.4193,1.05611,5.47796,1.83576,0.687222,1.15941,-0.528445,-0.0712323,1.48412,39
0.0377951,0.154167,0.319444,0.465393,0.255989,0.13145,0.278405,0.04226,0.23255,117.485,68.8908,54.356,63.8717,44.8099,40.9567,-0.0420142,0.14377,0.423658,57.3166,14.0667,15.9919,20.2975,8.19468,6.57376,-0.737842,2.05072,0.921199,26
0.124068,0.261111,0.610417,0.516386,0.463358,0.221702,0.572256,0.0316246,0.221589,120.953,126.108,133.678,45.537,44.9098,42.037,0.444878,0.575903,0.627209,74.3393,-0.199284,-3.32118,10.6947,1.2292,4.10706,0.235067,1.34588,0.518619,6
0.25706,0.7125,0.422222,0.560762,0.50935,0.638114,0.400081,0.0188429,0.145506,122.988,124.632,129.976,83.345,84.7099,85.4722,0.350907,0.336142,0.258811,70.0002,0.537963,-2.06647,22.1953,1.9285,5.00374,-0.00380373,1.79809,1.31518,9
0.0108854,0.0625,0.221875,0.346165,0.509448,0.0528893,0.201903,0.0962919,0.215024,158.286,153.328,148.556,27.2991,31.7127,36.5199,-0.91795,-0.803183,-0.359991,81.5582,0.639194,2.10174,7.11521,1.91332,4.43604,-1.2102,0.417944,1.64386,4
0.297349,1,0.380556,0.526661,0.151616,1.00703,0.306715,0.0231404,0.218644,218.948,231.623,246.701,12.6198,7.43594,6.01782,-1.1818,-3.18684,-8.73211,96.0648,-0.728552,-4.003,1.33989,0.578877,2.14108,-3.77408,0.101142,-0.857795,78
0.0544039,0.222222,0.360417,0.673093,0.625495,0.17087,0.321153,0.042655,0.320737,186.692,169.585,156.187,42.3753,49.7225,56.3325,-1.04526,-0.728641,-0.174281,84.6933,2.29977,5.79653,10.775,6.54302,6.16706,-1.28241,5.19331,0.908531,97
0.0135185,0.380556,0.06875,0.694321,0.439158,0.339042,0.0579832,0.129281,0.4833,217.023,241.964,248.018,43.5533,21.8926,11.3745,-1.43859,-1.97358,-2.62353,97.0592,-3.53755,-2.8448,4.30905,3.22354,4.95827,-1.94055,-0.999312,-1.69114,17
0.0661516,1,0.102778,0.465316,0.94733,0.849274,0.0949389,0.0845945,0.356363,155.446,125.315,98.702,18.269,16.6263,15.0594,-2.29937,-2.10011,-1.86678,76.4011,3.62621,12.1171,4.6264,1.19731,1.5102,-3.12791,-1.29061,2.48694,39
0.18684,0.914583,0.311111,0.373215,0.585293,0.854579,0.242336,0.0308183,0.343353,127.53,134.61,137.412,54.2509,51.0724,51.8069,1.08642,1.04686,0.94693,76.0114,-1.47072,-1.48522,11.4879,1.65535,3.20558,0.387198,-0.219367,0.135096,59
0.305781,1,0.508333,0.5141,0.19888,0.994783,0.344621,0.0240353,0.398463,149.015,104.761,82.8131,63.5104,53.479,45.8366,-0.579498,-0.439858,-0.349068,68.8907,9.16122,14.0852,18.0044,3.72468,6.54015,-0.880536,1.41156,1.62546,69
0.37588,1,0.427778,0.47824,0.192945,0.966933,0.389181,0.0182134,0.12132,32.5484,53.2241,92.1072,13.8891,16.8621,16.0076,1.17946,0.763983,0.177684,51.4248,0.298071,-22.8632,6.81234,1.89483,3.54878,0.464382,0.209817,1.39482,78
0.0261632,0.377778,0.125,0.732918,0.551259,0.292915,0.0990807,0.0630392,0.445956,107.745,86.4848,30.2154,37.6168,28.354,15.448,-0.0474094,-0.0162149,2.85793,63.9492,-2.67508,33.9871,9.46532,2.69316,10.2985,-0.357392,1.17604,-0.29212,55
0.236829,1,0.486111,0.474887,0.853893,0.952168,0.355591,0.0359202,0.51281,203.331,191.459,177.196,21.401,22.8321,23.4195,-2.06299,-1.97299,-1.67192,89.5102,0.778327,4.50088,4.64031,0.635778,0.964374,-2.91029,6.32661,0.80663,30
0.0374132,0.286111,0.16875,0.88025,0.708733,0.251605,0.150306,0.0434648,0.225099,150.67,24.4784,54.643,30.4374,17.2926,15.9383,-0.870869,4.60876,2.42998,52.4276,49.9879,0.472598,5.76733,12.7354,3.76187,1.08444,-1.77537,0.692236,32
0.0773727,0.375,0.2875,0.352577,0.605602,0.391995,0.284409,0.0519821,0.28234,124.756,118.895,107.847,36.3805,35.7645,33.9262,1.78052,2.09818,2.55927,73.3242,0.0251912,4.44974,8.01336,1.20731,2.33697,1.20097,1.64449,1.34345,19
0.189607,1,0.325,0.508579,0.902588,1.06534,0.213477,0.0369918,0.416595,223.373,224.303,221.786,39.9796,38.9127,36.0113,-3.85173,-3.84692,-3.92687,94.3894,-0.356641,0.343249,9.34102,0.817708,1.87846,-4.18191,-1.51285,-5.51082,73
0.321609,1,0.594444,0.493648,0.824257,0.987555,0.399827,0.0349444,0.458976,145.042,135.997,50.5471,20.6289,20.256,16.105,-0.58044,-0.618004,0.731151,76.8324,-8.36387,36.4567,4.86195,2.38373,5.79944,-0.983402,0.0773909,-0.0601803,38
0.753657,1,0.777083,0.500696,0.623627,1.00202,0.754933,0.0111263,0.030146,84.55,83.8639,80.142,54.7172,52.728,50.2786,1.2679,1.31097,1.28049,60.84,-0.479348,1.59749,15.7577,2.07614,5.77711,0.42463,-0.0534514,0.53794,39
0.401539,1,0.616667,0.545313,0.793091,1.03596,0.451466,0.0190817,0.348855,19.79,20.1013,20.6004,14.1213,13.8315,13.2578,5.98895,5.96869,5.51188,32.5961,0.0189363,-0.744021,6.86077,1.26778,4.33682,3.81816,-0.450538,0.412579,57
0.0990856,0.79375,0.208333,0.639877,0.474577,0.775942,0.154249,0.0474244,0.400805,89.9849,95.3756,101.417,30.0919,36.1934,40.8728,0.9845,1.24633,1.74829,66.2568,-0.327367,-2.69556,9.50379,2.23936,3.98274,0.709648,-0.48372,-0.162634,57
0.877581,1,0.9,0.505282,0.562149,0.998308,0.878195,0.0102278,0.02491,109.429,117.271,118.166,36.5236,41.0837,54.4843,0.581216,0.253482,0.170698,71.7289,-1.91981,0.722817,11.3528,1.88716,9.1294,-0.747577,-0.202288,0.904819,46
0.0605729,0.479167,0.191667,0.200287,0.47381,0.446262,0.150659,0.0513996,0.340454,88.608,134.089,174.025,9.36589,9.6687,10.8874,3.20567,1.48702,0.414554,75.9657,-5.66656,-15.4371,2.24082,0.648793,1.06672,1.07859,0.51947,2.19979,59
0.18827,1,0.283333,0.545299,0.443322,1.08981,0.241109,0.0336274,0.335519,42.7475,43.9553,38.3129,22.3743,21.7451,27.1251,2.82325,2.62895,2.29713,46.8338,-2.36946,5.31774,9.25282,2.86781,8.46969,0.986998,-0.26088,-0.42942,91
0.0421991,0.297917,0.166667,0.223134,0.684657,0.26815,0.156286,0.0474493,0.150117,145.011,139.339,119.922,83.6607,76.2311,78.5462,-0.114531,-0.0726319,0.0931697,74.2833,-2.6756,9.44312,21.2145,5.55602,7.32877,-0.635537,-1.73797,1.31691,48
0.207795,0.427778,0.875,0.515609,0.578747,0.275125,0.82652,0.0284903,0.444852,151.503,132.176,104.836,50.841,47.1228,42.212,-0.257759,-0.15652,-0.000894686,76.1192,1.10729,11.4809,12.3313,1.94804,4.37897,-0.846471,1.23048,1.18634,84
0.112025,0.538889,0.3875,0.529313,0.77035,0.534001,0.358072,0.0422564,0.46353,98.6517,89.0482,86.0433,56.9995,61.7886,64.3461,1.00935,1.00254,1.01107,62.5933,3.26135,3.58492,16.9339,2.53343,4.03135,0.655139,0.310516,0.775683,98
0.0829572,0.291667,0.485417,0.098175,0.72471,0.234078,0.482253,0.0425532,0.414061,244.902,237.583,228.001,17.2488,24.2861,24.5598,-4.0862,-3.23124,-2.69338,97.296,0.430621,2.58505,4.04897,3.21944,2.46023,-3.89477,5.98981,0.33051,39
0.365828,1,0.866667,0.590298,0.323113,1.11132,0.885021,0.0365894,0.577891,74.1453,81.9825,67.6965,38.628,37.6976,38.878,1.8211,1.64469,2.06878,60.8841,-5.38653,6.56578,11.4131,4.6906,7.27919,0.535856,-0.747266,1.33335,64
0.178704,1,0.230556,0.528551,0.51542,1.01181,0.185387,0.0367876,0.2249,163.029,138.82,82.5701,20.4745,19.1376,20.8904,-0.26689,0.736979,3.97533,78.7718,-1.22692,22.5818,4.2742,1.02547,4.7055,0.0357275,0.0850206,-2.22111,46
0.245064,0.963889,0.385417,0.526027,0.413533,0.945646,0.295706,0.023331,0.340338,131.959,105.647,93.6577,34.8784,32.6457,31.2883,0.152389,1.15234,1.75046,70.9077,5.12126,7.17798,8.59144,2.59295,3.3871,-0.0214396,-0.865308,-0.363923,14
0.124334,0.720833,0.502778,0.367237,0.259913,0.690365,0.403064,0.0492902,0.656932,76.2976,68.4679,61.1482,16.9813,17.1158,19.0279,1.70819,1.98693,3.02985,58.7927,1.41561,4.96855,5.81936,1.91918,4.30962,0.389872,-0.194146,-0.649429,38
0.0781944,0.179167,0.630556,0.180384,0.711549,0.145035,0.575752,0.0394464,0.307858,95.1932,43.9922,30.2627,68.1468,36.4032,30.7693,0.548374,1.51409,1.45896,49.4474,15.9249,20.9064,15.721,16.8148,20.6723,0.261109,1.16206,1.04677,55
0.310642,1,0.627778,0.540459,0.259288,1.05755,0.527409,0.0380037,0.505171,219.82,200.626,157.451,34.806,41.6159,41.8656,-0.737701,-0.757926,-1.14161,90.7241,-0.445318,13.3038,7.68047,1.95743,6.3197,-1.1041,1.40306,3.72068,92
0.176018,1,0.288889,0.637208,0.109418,0.863707,0.257624,0.0351788,0.390705,176.611,206.192,254.121,21.743,13.3645,1.39278,0.655411,0.525613,-12.3657,91.5153,-0.701165,-12.6459,2.46671,0.601361,3.76489,0.508345,-0.0770136,0.54204,78
0.0102257,0.110417,0.15,0.463676,0.219984,0.0987416,0.120325,0.0950764,0.3826,131.306,162.152,184.885,31.3077,27.1596,22.377,0.334571,0.149236,-0.0305639,82.3983,-3.84436,-8.5811,5.74269,1.50456,3.53519,0.00398267,-0.280754,-0.0507579,28
0.00558449,0.122917,0.0638889,0.342578,0.534991,0.100497,0.0540828,0.125389,0.288872,151.086,140.849,102.024,42.2766,39.9161,31.8715,-0.959146,-0.958512,-0.244162,77.9351,-2.10267,14.0314,10.5214,1.77445,7.36587,-1.4566,-0.211836,0.32992,40
0.281545,0.891667,0.583333,0.479166,0.187452,0.874893,0.44503,0.0318801,0.458712,118.059,116.896,101.401,71.7437,71.0589,72.928,0.179459,0.212894,0.37356,68.301,-2.54112,8.68623,21.4021,2.99333,8.0794,-0.48204,-0.99052,1.67028,88
0.0991276,0.685417,0.196875,0.283261,0.472553,0.5858,0.169171,0.0466308,0.265403,55.5778,73.8757,86.8738,13.6077,12.7604,11.9048,6.64841,6.7181,7.51799,59.5245,-3.9514,-8.17994,3.73298,1.02492,2.12907,3.49283,0.0306653,0.897669,46
0.00367477,0.0541667,0.0805556,0.341772,0.547065,0.0508265,0.0734063,0.149606,0.157825,90.7165,90.7228,85.4189,17.8672,18.0443,15.3888,0.699846,0.703809,1.52096,65.7393,-0.713166,2.12665,5.29529,1.89108,4.86403,-0.0839777,-1.39106,1.41094,96
0.637096,0.7875,0.85625,0.50956,0.464568,0.75389,0.839317,0.0128656,0.0551693,110.061,111.207,110.557,58.3082,58.1409,58.4913,-0.0378826,-0.0622017,-0.094785,68.1608,-0.558162,0.309924,18.6163,1.45944,1.78,-0.724763,-1.09849,4.1589,66
0.324988,1,0.897917,0.488346,0.262232,1.25345,0.766173,0.0348125,0.638064,186.892,164.131,142.188,53.8276,53.3965,51.555,-0.56518,-0.438181,-0.380604,83.423,2.30848,8.55302,12.0763,1.27095,2.55858,-0.954562,1.3815,3.37318,69
0.872992,1,0.938889,0.513757,0.55619,0.99081,0.884102,0.010434,0.0701861,110.412,118.684,99.988,36.0501,32.9531,40.4562,0.101417,0.0183944,0.346081,72.2128,-4.74582,7.34993,9.01995,3.14976,12.7971,-0.683695,-1.34357,-0.0306445,57
0.00538773,0.0555556,0.13125,0.846306,0.502638,0.0454543,0.120731,0.14608,0.261111,169.991,173.147,181.937,47.7611,43.3845,41.7116,-1.01539,-0.846679,-0.827758,85.0492,0.271122,-2.83088,9.8048,1.49402,6.08842,-1.36421,-2.29276,-2.26731,4
0.0821412,0.430556,0.225,0.218972,0.275505,0.418119,0.198139,0.0337467,0.152091,48.4942,47.0676,47.9334,15.5921,15.5117,14.2465,-0.245508,-0.306738,-0.501058,49.3013,1.00089,-0.539632,7.91151,1.53497,2.21388,-0.757721,1.57442,-1.38149,21
0.0680266,0.285417,0.333333,0.650349,0.368123,0.243534,0.294425,0.0393875,0.284976,202.181,164.358,96.7028,62.4154,76.5977,76.6739,-1.2539,-0.66837,0.435884,81.6042,2.7708,31.47,18.7987,8.87936,17.2398,-1.1878,1.41717,0.090863,14
0.0492187,0.395833,0.172222,0.531266,0.178744,0.389883,0.135523,0.0539683,0.278014,123.925,85.3661,58.7064,32.6517,31.8169,32.9131,-0.299251,0.320754,0.854514,65.2461,7.32047,18.9026,10.2108,3.40043,8.25638,-0.704817,1.71521,0.385674,66
0.247986,1,0.272222,0.511723,0.871017,0.99708,0.251605,0.0262765,0.0890306,127.285,114.426,103.297,13.5557,12.597,11.7226,-1.86038,-2.0888,-2.1414,73.151,1.70754,5.2367,3.84815,0.835474,1.75778,-4.93263,11.998,1.12912,72
0.112037,0.470833,0.322222,0.25843,0.45806,0.404918,0.274003,0.0295971,0.26152,70.5979,76.7366,72.3883,44.0038,44.1635,43.5846,0.631817,0.6306,0.781119,58.0513,-3.27524,1.43491,15.5322,2.54317,4.07027,0.0388451,-1.47201,0.628913,29
0.00524306,0.258333,0.0638889,0.875021,0.644874,0.258133,0.0517293,0.283664,0.682328,170.118,155.753,115.874,13.3096,11.7556,19.4307,-2.91916,-2.29372,0.897412,82.3881,-1.39635,13.9453,2.68893,1.51394,4.83099,-3.96375,-0.367667,-1.58245,72
0.0231597,0.169444,0.170833,0.708267,0.164752,0.142763,0.166984,0.0609695,0.19992,155.201,141.129,100.126,66.7964,81.3573,66.448,-0.552432,-0.480009,-0.244656,74.3936,1.61527,18.5486,22.1993,9.27665,8.27204,-0.743758,1.06959,1.67207,37
0.059838,0.15,0.661111,0.51803,0.571772,0.118884,0.58623,0.0655706,0.396592,162.135,124.895,112.127,43.915,41.3884,40.0874,-0.430708,0.204099,0.489546,76.0286,7.05106,7.65851,10.1239,3.69955,4.37788,-0.354145,0.0610282,0.170603,97
0.138246,0.7625,0.466667,0.460674,0.154732,0.875635,0.437644,0.0445812,0.611485,184.204,135.663,42.3745,25.8514,25.5764,16.6766,-2.08431,-0.520994,1.4434,78.4082,-0.0350574,44.0251,6.39268,2.13052,5.62944,-2.40855,2.26593,-2.16147,92
0.41254,0.958333,0.66875,0.45616,0.734344,0.74565,0.606654,0.0148134,0.356296,108.591,82.7276,75.4025,45.3777,44.5727,41.6761,-0.197403,0.446365,0.677339,63.0439,7.45002,6.70892,13.4572,11.6913,7.39874,0.00668977,1.21089,0.517429,13
0.551302,1,0.660417,0.490289,0.288561,1.05351,0.6008,0.0169462,0.165221,142.512,136.02,117.773,46.3372,44.6073,42.4476,0.146078,0.224628,0.466838,76.9351,-0.716294,6.76104,10.4357,2.20851,4.31148,-0.0404159,0.174713,-0.0964032,88
0.345046,0.772917,0.575,0.498856,0.624917,0.716831,0.482096,0.016537,0.223615,125.625,108.287,119.462,74.0769,55.8616,58.2501,0.515989,0.807038,0.394013,69.9078,6.00001,-2.58441,14.7007,5.29033,17.9784,0.202923,0.123956,-0.296122,40
0.0300694,0.23125,0.233333,0.832963,0.528252,0.165186,0.220938,0.0662048,0.442728,114.55,146.302,174.208,11.9481,11.0603,13.0921,-0.606123,-2.43986,-3.13177,79.2644,-3.66696,-10.371,2.66845,1.11057,2.06361,-3.05516,0.595916,1.87926,88
0.0117122,0.254167,0.06875,0.888016,0.0274858,0.244722,0.0577541,0.155642,0.329732,237.714,238.957,240.921,13.0808,13.5341,15.3975,-6.06173,-7.045,-7.03202,97.4415,-0.0288178,-0.467279,2.54178,0.514071,1.21276,-7.97225,0.0705861,6.96897,77
0.017934,0.0645833,0.483333,0.977081,0.440488,0.0566656,0.367092,0.11423,0.425473,166.748,169.041,110.937,38.1332,39.0719,40.0711,-0.0644718,-0.116255,0.324706,83.5657,-6.60834,18.8017,8.03572,4.63054,9.43574,-0.449896,0.786829,0.379243,87
0.129809,0.847917,0.213889,0.539993,0.917687,0.768515,0.183044,0.0400339,0.284246,83.2627,71.7097,63.1164,44.1861,38.414,30.5595,0.0536914,0.0810494,0.141305,57.8917,2.56308,4.72689,14.584,1.8282,4.6931,-0.130333,0.306325,-0.495481,85
0.0187905,0.13125,0.230556,0.576601,0.654177,0.106173,0.184652,0.065291,0.37904,45.5648,40.02,10.1395,14.5587,15.2839,11.1839,0.828185,0.557006,1.79102,45.1653,-4.81542,34.1043,7.52029,10.5347,10.0869,-0.514672,0.933492,-0.325983,87
0.0483333,0.216667,0.402778,0.341443,0.801472,0.154106,0.397833,0.0464559,0.446154,180.407,160.681,149.896,78.8662,82.5149,84.8418,-0.716482,-0.283362,-0.162897,80.1382,3.46089,6.28833,20.7637,5.54209,8.21321,-0.940962,1.57058,1.7131,13
0.277951,0.797222,0.725,0.642683,0.369068,0.669839,0.57756,0.0202582,0.519104,104.609,87.5666,100.421,36.0549,38.8355,36.6753,2.06149,2.40295,2.18807,65.3922,7.32097,-3.7939,9.85096,3.456,4.32735,1.02656,-0.122865,-0.130768,69
0.399016,1,0.444444,0.487584,0.202696,0.970942,0.409045,0.0177375,0.102213,155.405,205.006,252.083,33.7604,20.7091,4.99459,0.333242,-0.271782,-2.95997,90.442,-4.32235,-13.8708,4.01345,1.26356,5.4332,-0.260894,0.972823,0.147809,78
0.0617253,0.6,0.125,0.299746,0.718713,0.591296,0.107556,0.0662377,0.176997,185.694,148.627,100.268,17.9679,14.7953,13.9628,-2.43903,-0.755761,0.442963,81.7303,2.29071,19.0109,3.34288,1.27861,3.13483,-1.52126,-3.08624,-1.87999,72
0.42485,1,0.625,0.533019,0.243605,0.934057,0.555402,0.0254072,0.32024,228.589,231.947,239.197,14.8108,12.9359,11.2712,-3.36028,-5.52887,-8.91253,96.3055,0.0754676,-1.8028,2.64845,0.405852,0.950635,-10.9751,2.16106,0.0969433,77
0.0204572,0.2125,0.213889,0.0821647,0.603347,0.223829,0.171959,0.0874116,0.549911,84.8472,91.4405,90.6696,62.3019,62.9531,60.1148,1.11755,1.01369,0.791809,61.757,-1.95712,-0.136763,18.4375,5.0755,12.4678,0.222552,1.6931,1.60353,5
0.00846643,0.0791667,0.183333,0.216822,0.397349,0.0588802,0.152606,0.101162,0.416667,139.132,126.587,88.7471,39.4901,50.5183,32.6393,-0.486103,0.0453724,0.0291453,74.3318,-0.539643,14.8972,11.8691,8.59897,8.85193,-0.459906,0.12778,0.0544849,39
0.0104861,0.152778,0.122917,0.559702,0.544447,0.120507,0.100471,0.0916115,0.441602,47.9111,57.1038,71.9735,30.2573,35.6949,43.8889,0.984386,1.25014,1.16972,51.4121,-0.55076,-8.94916,13.4277,2.70968,3.53116,0.559236,0.773725,-0.038258,55
0.366892,1,0.402778,0.472221,0.192904,0.95485,0.393089,0.0207732,0.0890948,248.061,245.499,249.208,8.10107,8.61555,6.43394,-1.34764,-1.20314,-1.54909,98.6527,0.677025,-0.667739,1.2979,0.582357,0.609028,-1.31829,-0.856862,-1.06723,77
0.114772,1,0.220833,0.5581,0.0887979,0.925451,0.204412,0.0500879,0.480277,139.813,138.883,135.748,24.3985,20.9925,18.5185,-0.117776,-0.0263307,0.0888937,78.4681,-0.201586,0.96822,4.94501,0.936531,1.79542,-0.250238,-1.27344,-1.15986,17
0.0845247,0.277083,0.484375,0.192306,0.649054,0.24902,0.394359,0.0729415,0.370216,117.163,83.3749,66.735,63.5218,62.1281,58.646,0.347564,0.765282,1.11588,61.2249,9.86084,14.8034,19.3623,14.9328,11.8894,-0.0560484,2.1396,0.367131,40
0.368206,1,0.536111,0.57171,0.206329,1.01201,0.465089,0.022035,0.313191,192.789,190.741,195.244,18.7092,18.7854,19.0515,-0.458747,-0.393249,-0.500288,89.3227,0.783843,-1.00782,3.52043,0.563941,1.13926,-0.807171,1.24382,1.11054,92
0.00395833,0.0458333,0.138889,0.795824,0.561456,0.0335367,0.117868,0.152047,0.378182,108.529,88.7968,77.1214,43.2993,36.9686,26.3124,-0.0493748,-0.123048,-0.302124,64.8751,4.40644,6.27342,12.1813,2.92747,8.23539,-0.480602,0.912285,-0.208677,63
0.023941,0.335417,0.113889,0.845807,0.298519,0.303879,0.0949774,0.0824269,0.373277,142.037,164.359,189.265,16.4522,13.3848,11.2023,0.563084,0.395896,-0.040112,83.5201,-1.80585,-8.27563,2.79829,0.719001,2.07532,0.178298,-0.00777275,0.742957,46
0.0537847,0.329167,0.263889,0.662139,0.331372,0.248422,0.239364,0.0455132,0.380813,106.532,88.3744,79.5582,92.5405,77.4564,59.8023,0.0877857,0.156036,0.287313,55.0118,6.99067,-1.96452,31.301,6.42712,18.0928,-0.197323,1.47498,-0.554382,49
0.30419,0.838889,0.610417,0.363262,0.77793,0.790478,0.542568,0.0310669,0.405963,153.94,143.989,139.63,44.1307,40.6068,39.136,-1.45056,-1.38524,-1.34973,79.0086,1.55071,2.01155,11.5118,2.48402,2.07388,-1.94749,0.442632,-0.375596,15
0.0389063,0.188889,0.277083,0.731659,0.552455,0.163368,0.239362,0.0510189,0.256634,66.665,67.83,77.0284,37.8918,35.5847,34.861,0.369223,0.548503,0.636628,56.4577,1.44253,-5.44579,13.073,6.27503,6.22108,0.0845941,0.473748,0.124881,63
0.276441,1,0.439583,0.475523,0.795286,1.1884,0.416267,0.0265235,0.37113,83.4802,79.419,76.475,38.5183,35.9005,35.8577,0.712974,0.845905,0.891389,61.0629,0.596454,1.89189,11.8178,2.81595,3.19744,0.11079,-1.15259,0.971801,15
0.0471528,0.16875,0.461111,0.920359,0.734967,0.147476,0.373898,0.04946,0.394021,67.7955,62.1762,53.6818,27.664,27.288,22.031,0.514039,0.462975,0.491367,55.1192,0.802423,5.18323,10.7538,3.18648,3.98698,-0.187999,0.586674,0.597418,8
0.0154514,0.0833333,0.266667,0.363096,0.640126,0.0677662,0.231163,0.0771536,0.304688,147.366,134.665,144.292,48.288,42.5238,45.5659,-0.253191,-0.398173,-0.192513,77.3147,4.02274,-2.11752,10.9911,2.92104,8.33596,-0.951754,0.299522,-0.641125,63
0.0166146,0.19375,0.111111,0.897146,0.765661,0.179174,0.0917594,0.0755834,0.228226,78.4274,52.2316,55.565,32.0577,23.0339,21.0105,0.241643,1.78874,1.75671,53.9045,10.4184,1.7151,7.93583,11.8157,3.76094,0.9842,0.906674,0.459621,55
0.452083,1,0.704167,0.40569,0.287487,0.946595,0.568378,0.0149514,0.357988,62.932,59.3893,46.9206,20.8723,20.931,21.6476,1.4356,1.50698,2.11044,54.4113,-1.15298,8.43202,7.96385,2.86372,6.42553,0.311795,-0.384824,0.431057,57
0.671082,1,0.852083,0.518632,0.457226,1.02554,0.744886,0.0162121,0.212422,90.2371,86.3875,64.3555,51.1651,50.8021,53.466,0.764403,0.861809,1.12189,61.3677,-2.77302,14.0127,16.202,4.25487,12.1575,0.00882516,-0.964015,0.822774,92
0.281076,0.904167,0.444444,0.334956,0.204477,0.697806,0.441236,0.0225242,0.300547,189.468,195.495,199.163,31.3368,27.4783,25.6095,-0.589902,-0.628889,-0.693967,89.7134,-0.770598,-1.36328,5.3952,0.876282,1.08168,-1.15691,-0.920844,-0.304005,81
