Flow ID,Flow Name,Flow Parameters,Flow Associated Tasks
5778,"sklearn.pipeline.Pipeline(Imputer=sklearn.preprocessing.imputation.Imputer,select=sklearn.feature_selection.univariate_selection.SelectPercentile,scaler=sklearn.preprocessing.data.MinMaxScaler,Classifier=sklearn.ensemble.forest.RandomForestClassifier)",No parameters available,No tasks available
5780,"sklearn.model_selection._search.GridSearchCV(estimator=sklearn.pipeline.Pipeline(Imputer=sklearn.preprocessing.imputation.Imputer,select=sklearn.feature_selection.univariate_selection.SelectPercentile,scaler=sklearn.preprocessing.data.MinMaxScaler,Classifier=sklearn.svm.classes.SVC))",No parameters available,No tasks available
5781,"sklearn.pipeline.Pipeline(Imputer=sklearn.preprocessing.imputation.Imputer,select=sklearn.feature_selection.univariate_selection.SelectPercentile,scaler=sklearn.preprocessing.data.MinMaxScaler,Classifier=sklearn.svm.classes.SVC)",No parameters available,No tasks available
5783,sklearn.pipeline.Pipeline(randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifier),No parameters available,No tasks available
5786,xgboost.sklearn.XGBClassifier,No parameters available,No tasks available
5789,"sklearn.pipeline.Pipeline(steps__Imputer=sklearn.preprocessing.imputation.Imputer,steps__OneHotEncoder=sklearn.preprocessing.data.OneHotEncoder,steps__Feature_Removal=sklearn.feature_selection.univariate_selection.SelectKBest,steps__Classifier=sklearn.ensemble.forest.RandomForestClassifier)",No parameters available,No tasks available
5790,"sklearn.pipeline.Pipeline(steps__Imputer=sklearn.preprocessing.imputation.Imputer,steps__OneHotEncoder=sklearn.preprocessing.data.OneHotEncoder,steps__Feature_Removal=sklearn.feature_selection.univariate_selection.SelectKBest,steps__Classifier=sklearn.neighbors.classification.KNeighborsClassifier)",No parameters available,No tasks available
5791,"sklearn.pipeline.Pipeline(steps__preprocessing=sklearn.feature_selection.univariate_selection.SelectPercentile,steps__classifier=sklearn.ensemble.forest.RandomForestClassifier)",No parameters available,No tasks available
5792,sklearn.ensemble.bagging.BaggingClassifier(base_estimator=sklearn.ensemble.forest.RandomForestClassifier),No parameters available,No tasks available
5793,"sklearn.pipeline.Pipeline(steps__select=sklearn.feature_selection.univariate_selection.SelectPercentile,steps__classifier=sklearn.ensemble.forest.RandomForestClassifier)",No parameters available,No tasks available
5794,"sklearn.pipeline.Pipeline(steps__Imputer=sklearn.preprocessing.imputation.Imputer,steps__OneHotEncoder=sklearn.preprocessing.data.OneHotEncoder,steps__select=sklearn.feature_selection.univariate_selection.SelectPercentile,steps__Classifier=sklearn.ensemble.forest.RandomForestClassifier)",No parameters available,No tasks available
5795,"sklearn.pipeline.Pipeline(steps__preprocessing=sklearn.feature_selection.univariate_selection.SelectPercentile,steps__RandomForestClassifier=sklearn.ensemble.forest.RandomForestClassifier)",No parameters available,No tasks available
5796,"sklearn.pipeline.Pipeline(Imputer=sklearn.preprocessing.imputation.Imputer,OneHotEncoder=sklearn.preprocessing.data.OneHotEncoder,Feature_Removal=sklearn.feature_selection.univariate_selection.SelectKBest,Classifier=sklearn.ensemble.forest.RandomForestClassifier)",No parameters available,No tasks available
5797,"sklearn.pipeline.Pipeline(steps__preprocessing=sklearn.preprocessing.imputation.Imputer,steps__OneHotEncoder=sklearn.preprocessing.data.OneHotEncoder,steps__Classifier=sklearn.ensemble.forest.RandomForestClassifier)",No parameters available,No tasks available
5798,"sklearn.pipeline.Pipeline(steps__preprocessing=sklearn.preprocessing.imputation.Imputer,steps__Classifier=sklearn.ensemble.forest.RandomForestClassifier)",No parameters available,No tasks available
5799,"sklearn.pipeline.Pipeline(Imputer=sklearn.preprocessing.imputation.Imputer,OneHotEncoder=sklearn.preprocessing.data.OneHotEncoder,Feature_Removal=sklearn.feature_selection.univariate_selection.SelectKBest,Classifier=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
5800,"sklearn.pipeline.Pipeline(Imputer=sklearn.preprocessing.imputation.Imputer,OneHotEncoder=sklearn.preprocessing.data.OneHotEncoder,Feature_Removal=sklearn.feature_selection.univariate_selection.SelectKBest,Classifier=sklearn.svm.classes.SVC)",No parameters available,No tasks available
5801,sklearn.linear_model.stochastic_gradient.SGDClassifier,No parameters available,No tasks available
5802,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,extratreesclassifier=sklearn.ensemble.forest.ExtraTreesClassifier)",No parameters available,No tasks available
5803,sklearn.decomposition.pca.PCA,No parameters available,No tasks available
5804,"sklearn.pipeline.Pipeline(pca=sklearn.decomposition.pca.PCA,randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifier)",No parameters available,No tasks available
5805,sklearn.ensemble.bagging.BaggingClassifier(base_estimator=sklearn.ensemble.gradient_boosting.GradientBoostingClassifier),No parameters available,No tasks available
5806,sklearn.ensemble.weight_boosting.AdaBoostClassifier,No parameters available,No tasks available
5807,sklearn.ensemble.weight_boosting.AdaBoostClassifier(base_estimator=sklearn.ensemble.forest.RandomForestClassifier),No parameters available,No tasks available
5808,"sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing.data.StandardScaler,votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(voting=sklearn.ensemble.forest.RandomForestClassifier,weights=sklearn.ensemble.gradient_boosting.GradientBoostingClassifier,n_jobs=__main__.SecondGradientBoostingClassifier))",No parameters available,No tasks available
5809,"sklearn.ensemble.voting_classifier.VotingClassifier(voting=sklearn.ensemble.forest.RandomForestClassifier,weights=sklearn.ensemble.gradient_boosting.GradientBoostingClassifier,n_jobs=__main__.SecondGradientBoostingClassifier)",No parameters available,No tasks available
5811,"sklearn.model_selection._search.GridSearchCV(estimator=sklearn.pipeline.Pipeline(steps__OneHotEncoder=sklearn.preprocessing.data.OneHotEncoder,steps__scaler=sklearn.preprocessing.data.StandardScaler,steps__select=sklearn.feature_selection.univariate_selection.SelectPercentile,steps__model=sklearn.svm.classes.SVC))",No parameters available,No tasks available
5812,"sklearn.pipeline.Pipeline(steps__OneHotEncoder=sklearn.preprocessing.data.OneHotEncoder,steps__scaler=sklearn.preprocessing.data.StandardScaler,steps__select=sklearn.feature_selection.univariate_selection.SelectPercentile,steps__model=sklearn.svm.classes.SVC)",No parameters available,No tasks available
5814,"sklearn.pipeline.Pipeline(steps__Imputer=sklearn.preprocessing.imputation.Imputer,steps__scaler=sklearn.preprocessing.data.MinMaxScaler,steps__classifier=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
5815,"sklearn.pipeline.Pipeline(steps__Imputer=sklearn.preprocessing.imputation.Imputer,steps__Classifier=sklearn.ensemble.gradient_boosting.GradientBoostingClassifier)",No parameters available,No tasks available
5816,"sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing.data.StandardScaler,votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(voting=sklearn.ensemble.forest.RandomForestClassifier,weights=sklearn.ensemble.gradient_boosting.GradientBoostingClassifier,n_jobs=__main__.AUCBooster))",No parameters available,No tasks available
5817,"sklearn.ensemble.voting_classifier.VotingClassifier(voting=sklearn.ensemble.forest.RandomForestClassifier,weights=sklearn.ensemble.gradient_boosting.GradientBoostingClassifier,n_jobs=__main__.AUCBooster)",No parameters available,No tasks available
5819,"sklearn.pipeline.Pipeline(standardscaler=sklearn.preprocessing.data.StandardScaler,votingclassifier=sklearn.ensemble.voting_classifier.VotingClassifier(voting=sklearn.ensemble.forest.RandomForestClassifier,weights=sklearn.ensemble.gradient_boosting.GradientBoostingClassifier,n_jobs=aucbooster.AUCBooster))",No parameters available,No tasks available
5820,"sklearn.ensemble.voting_classifier.VotingClassifier(voting=sklearn.ensemble.forest.RandomForestClassifier,weights=sklearn.ensemble.gradient_boosting.GradientBoostingClassifier,n_jobs=aucbooster.AUCBooster)",No parameters available,No tasks available
5822,sklearn.model_selection._search.GridSearchCV(estimator=sklearn.ensemble.forest.RandomForestClassifier),No parameters available,No tasks available
5823,"sklearn.pipeline.Pipeline(steps__Imputer=sklearn.preprocessing.imputation.Imputer,steps__preprocessing=sklearn.preprocessing.data.StandardScaler,steps__select=sklearn.feature_selection.univariate_selection.SelectPercentile,steps__classifier=sklearn.ensemble.forest.RandomForestClassifier)",No parameters available,No tasks available
5824,"sklearn.model_selection._search.GridSearchCV(estimator=sklearn.pipeline.Pipeline(steps__OneHotEncoder=sklearn.preprocessing.data.OneHotEncoder,steps__scaler=sklearn.preprocessing.data.StandardScaler,steps__select=sklearn.feature_selection.univariate_selection.SelectPercentile,steps__model=sklearn.linear_model.logistic.LogisticRegression))",No parameters available,No tasks available
5825,"sklearn.pipeline.Pipeline(steps__OneHotEncoder=sklearn.preprocessing.data.OneHotEncoder,steps__scaler=sklearn.preprocessing.data.StandardScaler,steps__select=sklearn.feature_selection.univariate_selection.SelectPercentile,steps__model=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
5826,sklearn.model_selection._search.GridSearchCV(estimator=sklearn.linear_model.logistic.LogisticRegression),No parameters available,No tasks available
5828,"sklearn.pipeline.Pipeline(OneHotEncoder=sklearn.preprocessing.data.OneHotEncoder,Feature_Removal=sklearn.feature_selection.univariate_selection.SelectKBest,Classifier=sklearn.svm.classes.SVC)",No parameters available,No tasks available
5829,"sklearn.pipeline.Pipeline(OneHotEncoder=sklearn.preprocessing.data.OneHotEncoder,Feature_Removal=sklearn.feature_selection.univariate_selection.SelectKBest,Classifier=sklearn.linear_model.logistic.LogisticRegression)",No parameters available,No tasks available
5830,"sklearn.model_selection._search.GridSearchCV(estimator=sklearn.ensemble.voting_classifier.VotingClassifier(estimators__rf=sklearn.ensemble.forest.RandomForestClassifier,estimators__gb=sklearn.ensemble.gradient_boosting.GradientBoostingClassifier))",No parameters available,No tasks available
5831,"sklearn.ensemble.voting_classifier.VotingClassifier(estimators__rf=sklearn.ensemble.forest.RandomForestClassifier,estimators__gb=sklearn.ensemble.gradient_boosting.GradientBoostingClassifier)",No parameters available,No tasks available
5835,"sklearn.pipeline.Pipeline(steps__Imputer=sklearn.preprocessing.imputation.Imputer,steps__preprocessing=sklearn.preprocessing.data.StandardScaler,steps__select=sklearn.feature_selection.univariate_selection.SelectPercentile,steps__classifier=sklearn.neighbors.classification.KNeighborsClassifier)",No parameters available,No tasks available
5838,"sklearn.model_selection._search.GridSearchCV(estimator=sklearn.pipeline.Pipeline(steps__Imputer=sklearn.preprocessing.imputation.Imputer,steps__preprocessing=sklearn.preprocessing.data.RobustScaler,steps__select=sklearn.feature_selection.univariate_selection.SelectPercentile,steps__classifier=sklearn.neighbors.classification.KNeighborsClassifier))",No parameters available,No tasks available
5839,"sklearn.pipeline.Pipeline(steps__Imputer=sklearn.preprocessing.imputation.Imputer,steps__preprocessing=sklearn.preprocessing.data.RobustScaler,steps__select=sklearn.feature_selection.univariate_selection.SelectPercentile,steps__classifier=sklearn.neighbors.classification.KNeighborsClassifier)",No parameters available,No tasks available
5840,"sklearn.pipeline.Pipeline(steps__Imputer=sklearn.preprocessing.imputation.Imputer,steps__preprocessing=sklearn.preprocessing.data.StandardScaler,steps__features=sklearn.feature_selection.univariate_selection.SelectPercentile,steps__classifier=sklearn.svm.classes.SVC)",No parameters available,No tasks available
5841,"sklearn.pipeline.Pipeline(steps__Imputer=sklearn.preprocessing.imputation.Imputer,steps__preprocessing=sklearn.preprocessing.data.StandardScaler,steps__features=sklearn.feature_selection.univariate_selection.SelectPercentile,steps__classifier=sklearn.ensemble.forest.RandomForestClassifier)",No parameters available,No tasks available
5842,sklearn.gaussian_process.gpc.GaussianProcessClassifier,No parameters available,No tasks available
5843,"sklearn.model_selection._search.GridSearchCV(estimator=sklearn.pipeline.Pipeline(steps__feature_selection=sklearn.feature_selection.univariate_selection.SelectPercentile,steps__scaler=sklearn.preprocessing.data.MinMaxScaler,steps__classifier=sklearn.ensemble.forest.RandomForestClassifier))",No parameters available,No tasks available
5844,"sklearn.pipeline.Pipeline(steps__feature_selection=sklearn.feature_selection.univariate_selection.SelectPercentile,steps__scaler=sklearn.preprocessing.data.MinMaxScaler,steps__classifier=sklearn.ensemble.forest.RandomForestClassifier)",No parameters available,No tasks available
5845,"sklearn.pipeline.Pipeline(steps__preprocessing=sklearn.preprocessing.data.StandardScaler,steps__classifier=sklearn.neighbors.classification.KNeighborsClassifier)",No parameters available,No tasks available
5846,"sklearn.pipeline.Pipeline(steps__StandardScaler=sklearn.preprocessing.data.StandardScaler,steps__Classifier=sklearn.neighbors.classification.KNeighborsClassifier)",No parameters available,No tasks available
5847,"sklearn.pipeline.Pipeline(steps__Scaler=sklearn.preprocessing.data.StandardScaler,steps__Classifier=sklearn.neighbors.classification.KNeighborsClassifier)",No parameters available,No tasks available
5848,sklearn.pipeline.Pipeline(steps__Classifier=sklearn.neighbors.classification.KNeighborsClassifier),No parameters available,No tasks available
5849,sklearn.model_selection._search.GridSearchCV(estimator=sklearn.ensemble.gradient_boosting.GradientBoostingClassifier),No parameters available,No tasks available
